,team_win,gameDuration,avg__stats_kills,avg__stats_deaths,avg__stats_assists,avg__stats_largestKillingSpree,avg__stats_largestMultiKill,avg__stats_killingSprees,avg__stats_longestTimeSpentLiving,avg__stats_doubleKills,avg__stats_tripleKills,avg__stats_quadraKills,avg__stats_pentaKills,avg__stats_totalDamageDealt,avg__stats_magicDamageDealt,avg__stats_physicalDamageDealt,avg__stats_trueDamageDealt,avg__stats_largestCriticalStrike,avg__stats_totalDamageDealtToChampions,avg__stats_magicDamageDealtToChampions,avg__stats_physicalDamageDealtToChampions,avg__stats_trueDamageDealtToChampions,avg__stats_totalHeal,avg__stats_totalUnitsHealed,avg__stats_damageSelfMitigated,avg__stats_damageDealtToObjectives,avg__stats_visionScore,avg__stats_timeCCingOthers,avg__stats_totalDamageTaken,avg__stats_magicalDamageTaken,avg__stats_physicalDamageTaken,avg__stats_trueDamageTaken,avg__stats_goldEarned,avg__stats_goldSpent,avg__stats_inhibitorKills,avg__stats_totalMinionsKilled,avg__stats_neutralMinionsKilled,avg__stats_neutralMinionsKilledTeamJungle,avg__stats_neutralMinionsKilledEnemyJungle,avg__stats_totalTimeCrowdControlDealt,avg__stats_champLevel,avg__stats_visionWardsBoughtInGame,avg__stats_wardsPlaced,avg__stats_wardsKilled,teams_firstBlood,teams_firstTower,teams_firstInhibitor,teams_firstBaron,teams_firstDragon,teams_firstRiftHerald,teams_towerKills,teams_inhibitorKills,teams_baronKills,teams_dragonKills
803,0,1307,2.2,4.0,2.2,0.8,1.0,0.4,596.2,0.2,0.0,0.0,0.0,67629.2,19824.4,45563.6,2240.6,208.0,6646.0,2241.6,4128.0,275.6,3210.6,1.6,7778.4,2831.4,15.2,11.4,13274.8,4122.6,8725.8,425.2,6974.0,6535.0,0.0,99.6,15.8,10.0,1.2,149.8,11.0,1.6,9.8,1.8,1,1,0,0,0,0,0,0,0,0
804,1,999,4.6,2.4,4.2,2.6,1.2,1.2,316.0,0.2,0.0,0.0,0.0,56114.2,15084.0,37326.2,3703.0,69.6,9109.0,3666.0,5250.0,191.8,3712.6,1.4,5550.2,3782.8,18.0,12.0,10966.6,3146.2,7708.0,111.8,6660.8,5445.0,0.0,78.4,16.6,9.0,2.2,144.2,10.0,2.0,6.4,2.6,1,1,0,0,1,0,0,0,2,0
805,0,999,2.2,4.6,3.0,1.8,0.6,0.4,425.2,0.0,0.0,0.0,0.0,41841.6,18675.4,21034.4,2131.2,93.4,6452.4,2995.2,3345.0,111.8,3132.8,1.8,6829.2,1374.2,9.6,10.8,11141.6,3830.4,7118.4,191.8,5182.4,4785.0,0.0,53.0,18.0,15.0,0.0,174.6,9.2,1.4,6.0,0.6,0,0,0,0,0,0,0,0,0,0
806,1,1523,6.0,4.4,6.4,2.8,1.2,1.2,603.8,0.2,0.0,0.0,0.0,123865.8,55728.4,63107.4,5029.2,282.0,16232.0,10390.6,5124.6,715.6,7778.2,2.2,12431.0,12370.6,24.0,18.4,19314.8,4573.2,14037.0,703.8,11051.8,9746.0,0.2,113.2,42.0,20.2,12.6,131.8,14.4,1.6,9.6,2.8,0,1,1,1,0,1,1,1,1,1
807,0,1523,4.4,6.0,6.6,2.2,1.0,0.6,647.6,0.0,0.0,0.0,0.0,92821.8,21392.8,64689.8,6738.6,161.6,12816.4,3867.6,8244.4,703.8,4957.8,1.4,9126.8,3974.0,20.2,14.0,19856.4,10583.8,8556.2,715.4,8855.2,8855.0,0.0,107.2,18.0,11.4,1.0,183.2,12.6,2.2,10.2,2.4,1,0,0,0,1,0,0,0,2,0
808,1,1354,8.8,3.2,10.0,4.6,1.6,2.0,677.6,0.6,0.2,0.0,0.0,103576.8,30966.4,65746.8,6862.4,0.0,18471.2,6332.6,11049.0,1089.2,5690.2,2.2,13730.0,11928.8,32.4,20.6,20532.6,7682.0,11796.8,1052.8,10843.8,9933.0,0.2,102.8,37.2,15.8,11.2,223.0,13.0,4.2,12.0,3.4,1,1,1,0,1,1,1,0,3,2
809,0,1354,3.0,8.8,4.8,1.0,0.8,0.8,279.6,0.0,0.0,0.0,0.0,61257.4,31174.2,24341.6,5740.6,51.8,11921.6,7164.8,4303.0,453.2,2872.0,2.2,14370.0,738.8,18.8,16.0,21361.8,6613.0,13659.0,1089.0,7172.6,6640.0,0.0,86.2,15.8,13.0,1.4,107.2,11.2,4.0,8.2,4.4,0,0,0,0,0,0,0,0,0,0
810,1,2043,6.8,6.0,10.2,2.6,1.6,1.6,540.2,0.6,0.2,0.0,0.0,145572.4,41190.2,98354.4,6026.8,132.2,25083.2,12023.6,12166.8,892.2,5156.4,1.0,11909.0,14764.4,44.8,22.0,22316.0,8829.8,12744.2,740.6,12978.4,11820.0,0.2,144.0,32.8,22.4,0.6,164.8,15.6,6.0,18.8,7.6,0,1,1,1,0,1,1,1,2,1
811,0,2043,6.0,6.8,9.6,2.6,1.4,1.2,724.0,0.4,0.0,0.0,0.0,142658.2,50603.2,81454.2,10600.0,135.4,17264.2,8508.8,8014.0,741.0,12759.2,2.8,19218.2,10680.4,46.0,12.2,32678.4,12865.6,18920.0,892.0,12406.6,12215.0,0.0,121.4,51.8,34.2,7.2,95.4,14.8,3.8,17.8,6.8,1,0,0,0,1,0,0,0,3,1
812,1,1961,6.6,3.8,10.4,3.8,1.2,1.6,744.2,0.2,0.0,0.0,0.0,155390.0,28838.2,114688.8,11862.2,548.0,20873.2,7354.2,11815.6,1702.8,10172.6,2.2,19287.8,23444.8,42.4,17.2,23717.0,6033.2,17591.2,92.4,13136.4,11551.0,0.4,141.2,43.0,26.0,3.4,142.0,16.4,5.4,17.8,6.2,1,0,1,1,1,0,2,2,4,1
813,0,1961,3.8,6.6,6.8,2.0,1.2,0.8,604.0,0.2,0.2,0.0,0.0,120570.6,49807.4,67430.6,3332.4,473.0,16722.0,5352.2,11277.0,92.4,7808.8,2.8,22069.0,6099.4,35.8,30.0,25288.4,7598.6,15986.2,1702.8,11064.2,10515.0,0.0,137.4,29.4,21.8,0.0,301.8,14.4,4.4,14.6,6.0,0,1,0,0,0,1,0,0,1,1
814,1,1923,6.4,5.8,14.0,3.0,1.2,1.4,525.8,0.4,0.0,0.0,0.0,130105.2,28127.0,94703.4,7274.2,334.2,16481.8,5302.8,9804.6,1373.6,5557.6,1.4,12736.8,14287.6,35.2,24.6,19094.6,7330.4,10440.4,1323.2,12619.4,11152.0,0.2,126.8,36.4,22.0,4.0,141.4,15.2,5.4,17.2,4.2,0,1,1,1,1,0,1,1,4,0
815,0,1923,5.8,6.4,7.2,3.4,1.2,1.2,782.0,0.4,0.0,0.0,0.0,117903.4,45755.4,62976.6,9170.2,96.2,13430.6,6452.8,5654.0,1323.2,4691.8,1.8,16927.2,9494.0,43.0,18.2,22689.8,5659.4,15656.0,1373.2,11192.2,11723.2,0.0,127.4,38.6,23.2,5.6,131.8,14.2,5.2,15.4,8.2,1,0,0,0,0,1,0,0,1,2
816,1,1844,5.4,5.6,9.6,1.8,1.6,1.8,479.6,0.8,0.4,0.0,0.0,134203.0,55848.4,69179.4,9174.6,205.8,19765.2,10046.2,6945.8,2772.6,7857.2,1.0,27966.8,12775.2,28.8,32.6,24494.4,8700.2,14654.6,1138.6,11965.2,10735.0,0.2,129.0,46.2,32.2,0.8,203.4,15.4,4.2,10.2,4.8,1,0,1,0,1,0,1,1,4,0
