,team_win,gameDuration,avg__stats_kills,avg__stats_deaths,avg__stats_assists,avg__stats_largestKillingSpree,avg__stats_largestMultiKill,avg__stats_killingSprees,avg__stats_longestTimeSpentLiving,avg__stats_doubleKills,avg__stats_tripleKills,avg__stats_quadraKills,avg__stats_pentaKills,avg__stats_totalDamageDealt,avg__stats_magicDamageDealt,avg__stats_physicalDamageDealt,avg__stats_trueDamageDealt,avg__stats_largestCriticalStrike,avg__stats_totalDamageDealtToChampions,avg__stats_magicDamageDealtToChampions,avg__stats_physicalDamageDealtToChampions,avg__stats_trueDamageDealtToChampions,avg__stats_totalHeal,avg__stats_totalUnitsHealed,avg__stats_damageSelfMitigated,avg__stats_damageDealtToObjectives,avg__stats_visionScore,avg__stats_timeCCingOthers,avg__stats_totalDamageTaken,avg__stats_magicalDamageTaken,avg__stats_physicalDamageTaken,avg__stats_trueDamageTaken,avg__stats_goldEarned,avg__stats_goldSpent,avg__stats_inhibitorKills,avg__stats_totalMinionsKilled,avg__stats_neutralMinionsKilled,avg__stats_neutralMinionsKilledTeamJungle,avg__stats_neutralMinionsKilledEnemyJungle,avg__stats_totalTimeCrowdControlDealt,avg__stats_champLevel,avg__stats_visionWardsBoughtInGame,avg__stats_wardsPlaced,avg__stats_wardsKilled,teams_firstBlood,teams_firstTower,teams_firstInhibitor,teams_firstBaron,teams_firstDragon,teams_firstRiftHerald,teams_towerKills,teams_inhibitorKills,teams_baronKills,teams_dragonKills
0,1,1432,5.8,2.0,6.4,3.0,1.8,1.2,430.2,0.8,0.2,0.0,0.0,71317.0,12251.0,53745.6,5319.8,79.4,10696.4,2424.8,7608.4,662.8,3546.2,2.2,6933.6,3997.6,14.4,21.6,10477.2,684.4,9527.8,264.4,8262.0,7252.0,0.0,84.2,24.6,13.4,4.4,107.4,12.2,0.4,6.8,0.6,0,1,0,0,0,0,0,0,1,0
1,0,1432,2.0,5.8,1.2,0.6,1.0,0.2,542.8,0.2,0.0,0.0,0.0,46631.6,7020.2,35866.0,3745.0,177.2,6568.2,501.4,5801.8,264.4,3016.2,1.4,8786.4,2148.8,7.0,9.2,14018.6,2577.8,10777.2,662.6,6291.6,5820.0,0.0,62.2,15.2,12.8,0.0,57.8,10.2,0.2,4.2,0.2,1,0,0,0,1,0,0,0,2,0
2,1,1344,4.6,1.4,3.4,3.2,1.0,1.2,467.0,0.2,0.0,0.0,0.0,68221.8,14857.2,46891.2,6472.6,59.6,10514.0,2722.2,7269.8,521.0,3270.6,1.2,6471.4,5136.6,9.4,11.6,11148.0,4051.6,6745.6,349.8,7268.6,6600.0,0.0,81.8,20.0,10.6,3.2,96.2,11.8,0.2,5.4,0.2,1,1,0,0,1,1,0,0,2,1
3,0,1344,1.4,4.6,0.8,0.4,0.6,0.2,544.8,0.0,0.0,0.0,0.0,48149.4,15662.4,27843.6,4643.0,99.0,6799.8,3739.8,2709.4,350.0,2283.2,0.8,5571.8,2069.8,9.6,17.4,13813.0,2931.0,10360.4,520.8,5621.0,5165.0,0.0,63.0,15.0,11.6,0.8,208.0,10.8,0.0,5.4,0.4,0,0,0,0,0,0,0,0,0,0
4,1,1555,5.0,2.8,6.4,2.6,1.4,1.4,819.2,0.8,0.2,0.0,0.0,93097.0,23829.8,59444.4,9822.0,162.2,10033.2,5035.4,4098.2,899.2,4031.0,1.8,10138.0,13640.2,22.8,13.2,15202.6,6656.6,8052.6,492.6,9752.4,9092.0,0.2,96.8,35.2,21.2,2.4,109.2,13.2,3.6,11.2,2.2,1,1,1,1,1,1,1,1,3,2
5,0,1555,2.8,5.0,4.6,1.6,1.2,0.4,550.4,0.2,0.0,0.0,0.0,83008.0,30752.8,40999.0,11256.0,66.8,9528.2,6194.2,2840.6,492.8,4011.6,1.8,7257.4,2946.0,17.2,13.8,14593.6,5242.4,8451.2,899.2,8139.6,7512.0,0.0,98.6,26.2,22.0,0.8,155.0,12.4,2.8,7.8,2.2,0,0,0,0,0,0,0,0,0,0
6,1,2168,10.2,9.0,11.4,4.8,1.8,1.8,597.8,1.0,0.2,0.0,0.0,119095.8,70397.6,34348.0,14349.2,101.4,23855.6,16917.0,6249.4,688.6,6433.2,2.2,21113.2,12246.4,29.0,23.6,25789.2,9071.2,13647.0,3070.4,13401.4,12040.0,0.4,96.4,10.4,3.2,0.8,322.2,15.8,0.8,15.2,3.0,0,1,1,1,1,1,2,1,4,1
7,0,2168,9.0,10.2,12.4,4.8,1.6,1.6,464.0,0.8,0.6,0.4,0.0,126470.0,49975.8,67356.6,9137.0,314.4,22003.8,9043.6,9889.2,3070.2,5484.0,2.2,10334.4,9703.4,35.4,22.8,28312.8,17187.4,10436.2,688.0,13303.6,13691.0,0.2,119.4,15.6,8.8,2.4,150.8,15.4,2.2,14.8,3.6,1,0,0,0,0,0,1,1,0,0
8,1,1694,7.0,4.8,7.6,4.6,1.4,1.2,618.8,0.8,0.0,0.0,0.0,114046.8,14502.0,90060.8,9484.0,249.8,20275.2,3517.4,14785.4,1971.6,4443.8,1.8,13552.6,13032.4,22.0,24.4,18667.8,3006.2,14940.8,719.8,10844.2,9827.0,0.2,92.6,36.0,18.6,7.0,205.4,13.4,1.0,7.8,2.4,1,1,1,0,1,1,1,0,2,1
9,0,1694,4.8,7.0,6.0,2.8,1.2,1.0,601.6,0.6,0.0,0.0,0.0,87118.6,15132.4,66312.0,5673.2,248.6,12672.2,2503.0,9448.6,719.8,8154.8,2.2,20262.6,9216.0,21.2,16.6,24936.0,4086.6,18877.4,1971.4,9960.4,9170.0,0.0,90.4,20.0,15.4,0.0,114.0,14.0,2.6,11.2,1.6,0,0,0,1,0,0,0,2,1,0
10,1,1418,5.0,3.6,7.4,3.4,1.0,1.0,496.2,0.6,0.0,0.0,0.0,83808.0,6098.2,70194.2,7515.2,212.8,11458.8,1243.8,9855.0,359.6,3548.0,2.0,7348.8,8648.6,14.2,15.8,11613.2,2630.2,8500.4,481.2,8716.2,7716.6,0.2,78.6,24.2,12.2,6.8,77.0,11.6,0.0,7.2,1.0,0,1,1,0,0,1,1,0,2,1
11,0,1418,3.4,5.2,3.8,1.8,1.4,1.2,591.0,0.4,0.0,0.0,0.0,51550.0,11806.0,36837.2,2906.2,72.4,7591.6,2263.0,4846.4,481.4,3852.0,1.6,10321.0,3358.2,10.2,9.8,15358.6,1403.8,13594.8,359.6,6986.8,7391.0,0.0,76.8,16.4,9.2,1.0,143.2,10.4,0.6,5.4,0.4,1,0,0,0,1,0,0,0,1,0
12,1,1824,12.0,5.6,9.6,4.4,2.0,3.0,683.8,1.2,0.4,0.0,0.0,128326.0,14756.6,105250.6,8318.2,267.2,22511.6,1506.4,19411.6,1593.2,10866.6,1.4,19554.6,16941.6,18.2,23.4,26760.0,7318.0,18685.6,755.6,13730.8,13888.0,0.2,94.6,45.4,25.0,8.2,210.6,15.8,0.0,9.0,0.8,1,1,1,1,1,0,1,1,4,0
13,0,1824,5.4,12.0,4.8,2.8,1.2,1.0,344.0,0.4,0.0,0.0,0.0,100473.8,22069.2,73024.2,5379.2,203.2,15692.6,5964.6,9064.0,663.0,4099.8,1.4,17961.2,4618.0,16.6,20.2,26340.4,1803.6,22943.2,1592.6,10337.6,10178.0,0.0,100.8,17.6,14.6,0.2,163.4,14.4,0.6,8.4,0.0,0,0,0,0,0,1,0,0,1,1
14,1,1509,2.2,2.2,2.4,1.8,1.2,0.6,425.8,0.2,0.2,0.0,0.0,100718.2,22862.4,70530.2,7324.8,371.4,5496.0,1595.2,3421.2,479.0,3194.6,1.4,10757.2,11210.4,18.4,8.4,13308.2,2100.4,10913.0,294.4,8782.6,7760.0,0.4,104.4,39.2,19.4,8.2,117.4,12.6,0.8,9.8,0.6,0,1,1,0,1,1,2,0,3,1
15,0,1509,2.2,2.2,0.8,1.0,0.6,0.4,624.2,0.0,0.0,0.0,0.0,60395.2,9175.0,42055.4,9164.4,166.6,6915.2,1652.6,4967.8,294.4,1428.2,1.0,5801.4,1395.4,7.2,8.2,7308.4,1752.8,5075.8,479.0,6824.4,5895.0,0.0,95.0,4.8,4.8,0.0,117.4,10.2,0.2,5.2,0.0,1,0,0,0,0,0,0,0,0,0
16,1,1247,2.8,1.8,2.4,1.6,0.8,1.0,674.4,0.0,0.0,0.0,0.0,76673.6,16781.8,54736.4,5154.6,110.6,6804.6,2179.4,3816.4,808.0,2319.0,1.6,8029.6,8812.2,14.2,12.2,10831.6,1917.6,8459.2,453.6,7534.4,6900.0,0.2,90.6,27.8,11.8,7.0,161.8,11.6,1.6,6.8,1.0,1,0,1,0,1,0,1,0,2,1
17,0,1247,1.8,2.8,2.0,0.8,0.6,0.4,475.0,0.0,0.0,0.0,0.0,66982.0,16957.2,43723.8,6300.4,82.0,6039.8,1792.0,3793.8,453.8,2510.4,0.6,6106.2,3433.8,6.8,9.8,9982.2,2447.2,6726.4,807.8,6301.6,5356.6,0.0,82.2,19.8,10.6,4.4,88.8,10.2,0.8,3.6,0.4,0,1,0,0,0,1,0,0,0,1
18,1,1898,10.6,9.6,9.2,3.6,1.4,2.6,330.4,1.8,0.0,0.0,0.0,117160.8,34125.6,73980.6,9053.2,316.8,23734.4,10078.4,11515.6,2139.0,7215.6,1.4,16301.4,7575.6,15.0,16.6,25407.6,5142.8,17369.4,2894.6,12122.6,11968.0,0.0,86.8,23.8,17.8,0.8,148.4,14.6,1.2,5.6,1.6,0,0,0,0,0,1,0,0,1,1
19,0,1898,9.6,10.8,6.8,3.2,1.6,2.6,469.0,0.8,0.4,0.0,0.0,81526.8,14567.0,62356.0,4602.6,332.6,19492.4,4773.6,12060.6,2657.2,6863.8,2.0,17177.0,8686.4,14.4,22.0,29146.2,10487.0,16426.6,2231.6,11752.2,11145.0,0.6,74.2,21.4,8.8,6.4,174.8,14.0,0.8,8.4,1.2,1,1,1,0,1,0,3,0,3,0
20,1,1288,7.2,2.4,5.6,5.2,1.4,1.2,801.8,0.6,0.0,0.0,0.0,78588.8,11465.2,64157.8,2964.6,79.6,12536.8,2192.0,9807.8,536.6,3838.8,1.0,8930.0,7975.4,11.4,11.0,14864.4,1316.0,12976.2,571.0,9108.6,8130.0,0.4,90.2,14.4,7.4,2.6,84.4,12.2,1.6,4.8,0.8,1,1,1,0,1,1,2,0,1,1
21,0,1288,2.4,7.4,3.6,1.0,0.8,0.4,352.4,0.0,0.0,0.0,0.0,45729.0,8972.4,34401.6,2354.4,110.0,9566.6,1277.0,7718.2,571.2,3043.0,1.2,9930.4,570.4,5.0,12.2,16799.2,2351.4,13910.4,536.2,5993.6,5445.0,0.0,55.8,12.6,11.2,0.0,97.4,10.6,0.2,3.6,0.2,0,0,0,0,0,0,0,0,0,0
22,1,1423,6.4,2.4,4.4,4.8,1.6,1.0,426.4,0.6,0.2,0.0,0.0,65075.8,18815.0,38764.6,7495.4,88.6,12979.4,5374.0,6558.8,1046.2,2835.0,1.2,11091.8,5093.4,6.8,22.6,14423.2,5981.4,8065.2,376.2,8194.0,7270.0,0.0,79.2,14.4,9.6,0.0,208.0,12.4,0.2,3.2,0.4,1,1,0,0,1,1,0,0,2,1
23,0,1423,2.4,6.4,2.6,0.8,0.8,0.4,530.0,0.0,0.0,0.0,0.0,59797.2,21462.2,34133.0,4201.4,52.4,10638.8,5870.6,4391.0,376.4,2877.2,3.2,11510.6,4044.6,7.0,14.8,17153.2,5740.0,10366.4,1046.0,6688.4,5828.0,0.0,66.0,16.8,13.8,0.0,193.8,11.4,0.8,4.2,0.2,0,0,0,0,0,0,0,0,0,0
24,1,1211,5.0,2.4,6.0,3.8,1.6,1.2,724.4,0.4,0.2,0.0,0.0,53797.2,12325.2,32813.4,8657.6,49.0,9868.2,4052.6,4857.6,957.4,2238.0,0.8,5504.0,6656.0,4.8,16.6,10419.4,2375.4,7395.6,647.8,7210.2,6097.0,0.2,52.0,19.2,12.6,0.8,96.2,10.6,0.0,2.8,0.0,1,1,1,0,0,1,1,0,1,2
25,0,1211,2.2,5.0,2.2,1.0,1.0,0.4,572.8,0.0,0.0,0.0,0.0,39135.8,11435.8,24501.8,3197.6,52.6,6204.6,2144.6,3412.0,647.8,2039.8,1.2,7522.0,1510.2,6.8,7.0,12234.6,4112.4,7164.0,957.2,5109.4,4362.0,0.0,49.0,9.6,7.8,0.0,97.8,9.8,0.0,4.4,0.0,0,0,0,0,1,0,0,0,1,0
26,1,1902,7.0,3.8,9.6,2.2,1.8,2.0,863.4,1.2,0.4,0.2,0.0,118785.2,65008.6,45479.4,8296.6,109.6,19279.6,13569.0,5390.8,319.2,9487.0,3.0,19995.4,10571.8,20.8,22.6,27104.6,10356.0,14499.4,2248.2,11395.0,9884.0,0.2,107.8,32.4,19.2,6.0,205.2,14.6,2.4,10.2,1.4,1,0,1,0,1,0,1,0,4,0
27,0,1902,3.8,7.0,6.2,2.0,1.4,0.8,635.8,0.6,0.0,0.0,0.0,97764.4,44950.0,40396.8,12416.4,63.6,17963.8,9801.8,6512.8,1648.6,5963.8,2.2,10854.0,4560.4,22.2,18.4,23881.2,14076.8,9484.6,319.2,9999.4,9402.0,0.0,91.8,34.4,21.2,4.2,130.8,13.8,1.6,9.8,1.8,0,1,0,0,0,1,0,0,0,1
28,1,2411,9.8,7.2,9.8,3.6,1.2,2.4,757.8,0.4,0.0,0.0,0.0,154004.8,89172.8,57602.8,7228.6,134.6,27333.8,19291.8,6207.8,1833.2,9331.0,1.0,23651.0,8694.2,32.4,29.2,31485.0,8531.0,22299.2,653.4,14219.2,12310.0,0.4,125.0,30.8,21.8,1.8,243.4,15.8,1.6,14.0,1.2,0,1,0,0,1,0,2,0,3,0
29,0,2411,7.2,9.8,6.2,2.8,1.6,1.8,528.2,1.2,0.2,0.0,0.0,181196.4,35236.6,142198.6,3760.8,275.4,24232.0,8060.2,15517.4,653.8,7333.8,1.4,37203.8,16599.2,24.4,27.6,35672.4,20052.6,13786.0,1832.8,14446.8,14642.6,0.6,125.8,56.4,34.6,8.6,524.4,16.6,0.2,9.2,2.0,1,0,1,0,0,0,3,0,3,0
30,1,1782,9.6,5.4,9.0,5.2,1.4,2.4,669.6,1.2,0.0,0.0,0.0,127048.4,30658.8,83019.0,13369.0,206.4,20610.4,8252.2,10938.2,1418.8,5820.4,1.4,12181.2,11808.2,29.4,34.2,20682.4,5188.4,14349.6,1143.6,11947.0,11160.0,0.2,105.8,28.8,18.0,2.6,129.8,15.4,1.6,11.0,1.8,1,0,1,0,0,0,2,0,3,0
31,0,1782,5.2,9.6,3.8,2.2,1.2,1.6,562.8,0.2,0.0,0.0,0.0,103437.6,16802.4,76704.0,9930.4,80.2,14257.2,5000.2,8112.8,1143.8,3369.2,1.2,17845.8,7525.4,18.8,18.0,24734.4,8460.6,14854.2,1418.8,9889.0,9663.6,0.0,94.0,28.8,20.0,0.8,148.6,14.2,0.6,9.4,1.6,0,1,0,0,1,1,0,0,1,1
32,1,1862,10.0,4.2,7.6,5.2,1.4,2.0,750.0,1.2,0.0,0.0,0.0,120428.6,10643.8,100709.4,9074.8,445.8,19264.8,2923.8,14980.4,1359.4,7519.4,2.2,16530.2,13867.4,30.8,19.0,25054.8,10305.8,13731.4,1017.0,12360.4,10976.0,0.4,93.2,36.8,18.2,6.6,241.6,15.2,2.0,9.2,2.2,0,1,1,1,1,0,2,1,3,1
33,0,1862,4.2,10.0,5.4,1.6,1.0,0.8,455.6,0.0,0.0,0.0,0.0,92148.2,36383.6,51092.8,4670.8,91.2,17606.8,9896.8,7092.2,617.2,3434.0,1.6,15097.0,5507.0,16.8,18.4,24196.2,3228.4,19608.0,1359.4,9551.8,9487.6,0.0,90.8,23.4,20.2,0.0,236.2,12.6,0.8,9.6,0.6,1,0,0,0,0,1,0,0,1,1
34,1,1309,8.6,2.4,11.0,7.8,1.8,1.0,431.6,1.2,0.0,0.0,0.0,88651.8,32980.6,47126.4,8543.6,81.2,15043.8,5157.4,8376.6,1508.8,4943.0,1.8,10528.2,8447.0,15.4,18.6,14827.4,4119.4,10508.6,198.2,10060.0,8397.0,0.4,87.4,32.8,12.0,11.6,146.4,12.6,0.6,7.0,1.4,0,1,1,0,1,1,2,0,2,1
35,0,1309,2.4,8.6,3.4,0.8,1.0,0.4,423.8,0.0,0.0,0.0,0.0,47192.2,23083.8,22145.2,1962.6,142.4,8228.0,3839.6,4189.2,198.6,3156.6,1.2,11297.0,1246.0,11.6,19.6,18373.6,5347.2,11516.8,1508.4,6104.4,6422.0,0.0,68.4,13.2,9.4,1.8,144.6,10.0,1.6,6.8,1.4,1,0,0,0,0,0,0,0,0,0
36,1,952,5.8,1.2,5.4,4.8,1.6,1.0,491.4,0.6,0.0,0.0,0.0,48098.8,15184.2,30640.6,2273.2,59.6,9111.2,3427.8,5390.2,293.0,1636.6,1.4,3942.6,3636.0,9.6,8.0,7165.4,1661.8,5251.2,252.2,6912.2,5456.0,0.0,66.2,10.4,8.8,0.0,108.2,10.4,1.0,4.6,0.8,1,1,0,0,0,1,0,0,0,1
37,0,952,1.0,5.8,1.6,0.0,1.0,0.0,252.0,0.0,0.0,0.0,0.0,32781.2,8087.4,22280.8,2412.4,124.4,4291.4,1393.6,2645.4,252.2,3134.2,2.6,5355.2,1019.8,7.0,6.6,11714.8,3767.8,7653.8,292.8,4314.0,3405.0,0.0,46.2,15.2,12.8,0.0,69.2,8.6,0.6,3.8,0.6,0,0,0,0,1,0,0,0,1,0
38,1,1258,5.2,1.8,7.6,3.6,1.2,1.4,567.0,0.6,0.0,0.0,0.0,57307.6,12050.6,41324.4,3932.2,299.0,9616.0,3251.2,6182.0,182.4,4899.8,2.2,8510.4,4686.4,13.0,17.2,12945.0,3475.2,8823.8,645.4,7608.2,6922.0,0.0,81.8,17.4,8.2,3.8,90.8,11.8,1.2,6.0,0.4,0,1,0,0,0,0,0,0,2,0
39,0,1258,1.8,5.2,1.8,0.0,0.8,0.0,572.0,0.0,0.0,0.0,0.0,53294.2,14181.6,33958.6,5153.4,57.8,9418.0,3379.0,5392.8,645.6,2249.4,1.0,6437.0,4698.6,11.2,7.0,12899.8,3503.8,9213.2,182.4,5787.0,5335.0,0.0,62.4,15.8,8.6,4.2,121.4,10.2,1.0,6.4,0.4,1,0,0,0,1,1,0,0,1,1
40,1,953,4.6,1.6,5.0,3.8,1.2,1.0,526.4,0.4,0.0,0.0,0.0,36173.8,9578.8,23334.2,3259.8,59.0,7563.0,2060.4,4790.2,711.8,1651.4,1.6,4062.0,1643.8,7.6,13.0,6667.0,2193.8,4332.6,140.0,6204.4,5200.0,0.0,44.0,15.6,10.6,1.4,87.4,9.0,0.4,4.4,0.0,1,1,0,0,0,0,0,0,0,0
41,0,953,1.6,4.6,2.2,0.4,1.0,0.4,366.0,0.0,0.0,0.0,0.0,29416.2,8669.4,17934.6,2811.6,59.0,3979.8,2032.0,1807.4,140.0,2851.4,2.0,5147.6,1105.6,7.0,10.6,10433.2,2502.8,7218.0,711.6,4302.8,3290.0,0.0,34.0,13.6,11.0,0.0,94.6,8.2,0.0,4.4,0.4,0,0,0,0,1,0,0,0,1,0
42,1,196,0.0,0.2,0.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,2229.8,500.2,1391.0,338.2,39.8,275.2,43.2,232.0,0.0,31.0,0.4,134.8,0.0,0.0,0.6,314.8,38.0,273.2,3.6,850.8,470.0,0.0,8.2,0.0,0.0,0.0,4.4,2.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
43,0,196,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2365.6,262.2,1544.4,558.6,0.0,221.4,37.8,179.6,3.6,96.6,0.8,208.8,0.0,0.0,0.4,467.4,43.2,424.2,0.0,874.4,400.0,0.0,3.6,0.8,0.8,0.0,2.0,1.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
44,1,1192,6.0,2.8,7.4,3.6,1.8,1.6,451.2,1.2,0.2,0.0,0.0,67067.8,26006.8,34954.6,6105.6,313.4,12167.6,7240.6,4331.6,594.6,4519.6,1.2,6641.4,10790.6,14.0,10.0,12179.8,4739.8,7237.4,201.8,8172.8,7672.0,0.0,67.8,22.6,14.2,1.8,115.4,11.8,1.0,6.2,2.2,1,1,0,0,1,1,0,0,3,2
45,0,1192,2.8,6.0,3.6,0.6,1.0,0.4,423.2,0.4,0.0,0.0,0.0,50643.0,18425.2,28323.2,3894.4,0.0,7378.6,4345.6,2831.0,201.8,2925.8,1.4,8447.4,1172.8,9.4,10.6,14808.6,7381.0,6832.4,594.4,6388.2,6072.0,0.0,72.0,15.8,10.4,0.0,112.2,10.4,2.2,6.4,0.6,0,0,0,0,0,0,0,0,0,0
46,1,2106,8.6,4.6,11.4,4.0,1.4,2.0,882.0,0.6,0.0,0.0,0.0,126291.2,24439.4,82249.8,19601.4,141.0,19083.6,3860.2,13277.0,1945.8,12726.0,2.2,19260.2,17897.4,27.2,31.0,27149.4,11400.6,14775.4,972.4,13961.6,12192.0,0.4,110.8,39.6,22.4,2.0,237.2,16.2,1.2,8.8,2.2,1,1,1,1,1,1,2,2,4,1
47,0,2106,4.4,8.6,4.4,3.4,1.2,0.6,820.6,0.4,0.2,0.0,0.0,126461.6,50883.2,67375.8,8201.8,213.4,18575.8,10793.8,6907.6,873.2,4422.8,2.0,22342.4,3484.2,17.2,17.6,24189.6,4274.0,17969.0,1945.2,10824.2,10375.0,0.0,114.4,35.6,30.6,0.0,253.4,14.8,1.0,9.4,1.0,0,0,0,0,0,0,0,0,1,0
48,1,2094,7.8,7.8,12.8,2.6,1.6,2.6,666.8,0.8,0.0,0.0,0.0,100565.2,41179.4,50488.4,8896.2,109.2,17948.4,8458.0,8360.8,1129.2,9928.8,4.6,18365.6,12904.6,25.0,22.0,26582.6,4063.0,21292.0,1226.8,12876.0,12105.0,0.2,91.0,29.6,21.4,0.8,128.0,15.2,1.4,13.0,1.2,0,1,1,1,1,1,1,1,4,1
49,0,2094,7.6,7.8,7.4,2.6,1.4,2.2,681.2,0.6,0.0,0.0,0.0,107256.6,12800.8,86465.2,7990.2,306.0,21194.0,3449.2,16516.8,1227.0,3923.4,1.2,13254.4,5771.2,20.2,42.0,23483.8,9248.8,13105.2,1129.2,11668.6,11156.0,0.0,89.4,38.6,27.0,4.2,221.0,14.2,0.4,8.4,1.6,1,0,0,0,0,0,0,0,0,0
50,1,2514,8.0,6.8,14.8,2.4,1.4,1.6,686.8,1.2,0.0,0.0,0.0,178878.8,45584.8,121944.2,11348.6,466.4,26780.6,8989.4,16709.0,1081.2,12883.0,2.2,31857.2,14492.0,47.4,41.4,35642.8,2675.8,29338.8,3627.0,15361.6,13771.0,0.4,137.6,49.2,31.4,6.2,284.2,17.4,5.2,18.6,7.2,1,1,1,1,1,0,2,1,2,0
51,0,2514,6.8,8.0,9.2,2.6,1.4,1.2,837.2,0.6,0.0,0.0,0.0,165747.4,7337.8,142866.8,15542.0,314.6,24905.0,1949.6,19884.6,3070.0,8067.0,1.4,47362.4,9787.2,31.0,31.2,32125.2,9406.8,21636.2,1081.2,13982.6,13595.0,0.0,143.8,38.6,27.2,1.6,179.0,16.4,2.8,15.6,4.8,0,0,0,0,0,0,0,0,4,0
52,1,1748,8.0,7.6,7.0,2.4,1.8,2.0,483.6,1.4,0.2,0.0,0.0,134090.2,31133.4,93134.8,9821.4,260.6,20953.4,8227.4,11244.0,1481.0,4749.4,1.4,15471.6,8110.2,19.6,23.2,21839.6,2620.0,18200.8,1017.4,12339.0,11290.0,0.4,126.0,38.6,22.2,8.4,119.8,14.8,0.6,9.0,0.2,0,1,1,0,0,0,2,0,2,0
53,0,1748,7.6,8.0,10.8,2.4,1.4,2.0,588.2,0.8,0.0,0.0,0.0,83412.4,10527.0,68126.2,4758.2,130.8,15609.8,2308.4,12282.8,1017.6,7056.0,1.4,15490.6,4100.4,17.4,25.8,24948.6,8517.4,14949.2,1480.8,10971.0,10415.0,0.0,82.0,23.4,18.2,0.0,117.8,14.2,0.2,9.0,0.4,1,0,0,0,1,1,0,0,1,1
54,1,1067,2.6,1.4,2.0,2.0,0.8,0.6,432.0,0.4,0.0,0.0,0.0,52480.2,6769.2,42266.8,3443.6,144.4,6342.2,1429.2,4581.6,331.4,3158.6,1.2,5694.4,1665.6,11.4,9.6,8495.4,2159.8,6223.2,111.8,5884.2,4895.0,0.0,72.2,19.2,15.2,0.0,118.0,10.2,0.6,5.6,1.0,1,1,0,0,1,0,0,0,1,0
55,0,1067,1.4,2.6,1.8,1.2,0.8,0.6,625.8,0.0,0.0,0.0,0.0,44136.8,15398.2,25670.4,3067.4,40.0,5303.2,1850.8,3340.0,111.8,2034.8,2.2,7335.8,1376.2,7.6,14.0,9362.4,1800.0,7230.2,331.2,4759.0,4157.0,0.0,53.8,17.6,15.2,0.0,235.8,10.0,0.4,4.2,0.6,0,0,0,0,0,0,0,0,0,0
56,1,2016,9.8,10.2,12.8,4.8,1.6,1.6,427.4,1.8,0.6,0.0,0.0,118934.8,35185.2,76962.0,6787.0,508.6,26474.6,7573.8,17121.6,1778.4,9059.6,1.4,31260.8,9051.6,12.6,30.6,31423.2,4069.0,24000.0,3352.8,12987.8,12486.0,0.4,85.6,28.4,19.4,4.8,191.4,15.6,0.4,9.0,0.4,0,0,1,1,0,0,2,1,1,0
57,0,2016,9.8,9.8,9.4,3.8,1.8,2.6,613.6,1.0,0.2,0.0,0.0,129227.4,12918.4,99542.0,16765.8,236.4,21252.6,3167.0,14748.4,3336.6,9424.2,1.2,25277.2,12689.8,12.2,18.6,33661.8,8109.4,23740.2,1811.0,13617.2,13160.0,0.0,96.2,44.4,28.2,4.6,121.2,16.0,0.0,6.0,0.8,1,1,0,0,1,1,0,1,3,2
58,1,1576,7.8,3.8,8.4,4.4,1.4,1.6,488.8,0.4,0.2,0.0,0.0,94376.8,22293.6,63123.4,8958.8,106.0,14412.8,4910.0,8871.4,630.6,7361.6,1.0,16128.8,12303.0,19.2,17.8,18797.4,2399.0,14721.4,1675.4,10853.8,9850.0,0.4,95.6,27.8,13.8,3.8,160.0,13.8,1.6,7.6,1.4,0,1,1,1,1,1,2,1,3,1
59,0,1576,3.8,7.8,4.2,1.2,1.2,0.4,371.8,0.4,0.2,0.0,0.0,76205.8,7191.8,61188.0,7824.8,171.4,11307.8,1952.8,7678.6,1675.6,2791.0,1.2,16364.2,1451.8,9.8,20.4,18627.4,5044.6,12952.0,630.6,7992.2,7440.0,0.0,94.8,13.8,10.8,0.8,141.0,12.0,1.2,6.0,0.6,1,0,0,0,0,0,0,0,0,0
60,1,2114,8.8,6.6,14.8,3.8,1.8,1.8,585.2,1.8,0.2,0.0,0.0,123819.6,23550.2,77159.6,23109.0,134.4,24008.4,9070.0,9640.8,5296.8,7600.4,2.8,14653.2,14871.0,26.4,14.6,24067.2,2125.0,19989.6,1951.6,13170.2,11823.6,0.2,99.2,35.2,22.4,3.8,118.6,15.8,1.4,10.6,3.4,0,0,1,1,0,1,1,1,4,1
61,0,2114,6.6,8.8,11.0,2.6,1.4,1.6,551.6,0.4,0.0,0.0,0.0,107030.4,6115.6,89799.4,11114.6,65.0,18512.4,1734.6,14825.2,1951.8,5807.0,1.4,30012.2,4940.4,29.8,33.0,28061.2,9069.8,13533.0,5457.0,11593.2,11131.0,0.0,107.6,27.6,20.8,0.2,199.4,14.6,2.2,17.0,1.0,1,1,0,0,1,0,0,0,1,0
62,1,960,4.4,2.2,4.8,3.2,1.4,1.0,381.0,0.6,0.0,0.0,0.0,39882.2,13744.4,22844.8,3292.0,49.2,7859.2,3787.4,3684.2,386.8,3429.0,1.8,7070.2,2341.6,6.6,15.6,9824.4,1582.6,7915.6,325.2,5945.8,4370.0,0.0,58.2,14.0,9.8,2.0,149.2,9.8,0.4,4.4,0.8,1,0,0,0,0,0,0,0,0,0
